,i,ppron,pronoun,negemo,adverb,anger,bio,cogmech,conj,sad,swear,affect,body,present,discrep,relativ,article,preps,posemo,space,time,funct,leisure,achieve,relig,social,incl,motion,we,auxverb
d6c55a02544931544ca771c175e222c5,134.0,243.0,367.0,54.0,134.0,13.0,24.0,391.0,181.0,8.0,2.0,173.0,11.0,212.0,49.0,375.0,122.0,248.0,118.0,133.0,180.0,1269.0,38.0,19.0,8.0,208.0,114.0,48.0,22.0,220.0
d77b48384a74d22c9f7239e51e09282e,119.0,149.0,280.0,58.0,126.0,21.0,56.0,341.0,123.0,12.0,5.0,146.0,13.0,172.0,32.0,341.0,145.0,296.0,86.0,155.0,146.0,1143.0,48.0,32.0,10.0,102.0,87.0,34.0,6.0,130.0
d78a21d2a28db2fc9e037834635134a0,111.0,169.0,265.0,37.0,70.0,4.0,29.0,244.0,86.0,12.0,0.0,114.0,7.0,146.0,37.0,230.0,95.0,185.0,77.0,103.0,99.0,867.0,20.0,30.0,6.0,149.0,54.0,24.0,3.0,132.0
d7a7f477a7d4a75a9fc33d4326078d28,488.0,668.0,963.0,329.0,294.0,186.0,317.0,936.0,295.0,51.0,121.0,710.0,109.0,681.0,125.0,747.0,260.0,478.0,366.0,330.0,309.0,2796.0,56.0,63.0,58.0,703.0,191.0,86.0,11.0,396.0
d880607faa629375d719a38a9f128010,372.0,664.0,1010.0,180.0,339.0,73.0,236.0,1188.0,361.0,24.0,36.0,483.0,83.0,734.0,140.0,975.0,465.0,862.0,299.0,423.0,395.0,3873.0,115.0,88.0,15.0,599.0,268.0,134.0,19.0,607.0
d8ce5198df2ad16c79b34d49bb64098a,5.0,15.0,25.0,4.0,10.0,2.0,4.0,31.0,8.0,1.0,1.0,16.0,2.0,23.0,3.0,16.0,14.0,15.0,12.0,2.0,12.0,96.0,3.0,3.0,1.0,14.0,1.0,1.0,0.0,19.0
d8f5a676fa1ec2689a1ac02a80a8c24f,142.0,273.0,359.0,67.0,75.0,28.0,78.0,298.0,114.0,11.0,15.0,196.0,30.0,198.0,34.0,276.0,101.0,205.0,128.0,84.0,138.0,1027.0,37.0,29.0,22.0,284.0,92.0,55.0,9.0,133.0
d9111e2dabeac5ee83407625e8a0ea05,47.0,59.0,104.0,14.0,34.0,5.0,18.0,100.0,41.0,2.0,5.0,57.0,7.0,62.0,6.0,106.0,37.0,67.0,43.0,36.0,49.0,335.0,12.0,15.0,2.0,46.0,25.0,18.0,2.0,42.0
d92f71ace409090b968c08a79fa2411e,166.0,217.0,281.0,63.0,116.0,19.0,62.0,300.0,103.0,15.0,11.0,170.0,28.0,174.0,30.0,307.0,87.0,237.0,102.0,94.0,162.0,982.0,24.0,37.0,7.0,127.0,72.0,45.0,3.0,117.0
d978f6ce25306d24dd90110eb4724879,2.0,5.0,8.0,1.0,1.0,1.0,6.0,9.0,6.0,0.0,1.0,4.0,0.0,6.0,0.0,11.0,8.0,11.0,3.0,4.0,4.0,42.0,1.0,2.0,0.0,7.0,4.0,3.0,0.0,4.0
d9cd19ee657574347b67cb6aa65265b4,9.0,14.0,16.0,8.0,3.0,2.0,3.0,17.0,5.0,2.0,1.0,13.0,0.0,3.0,2.0,6.0,7.0,7.0,5.0,1.0,5.0,49.0,0.0,0.0,1.0,11.0,6.0,0.0,0.0,8.0
da15caa632bc137b9baa7e483b115fd5,452.0,616.0,858.0,138.0,263.0,41.0,136.0,784.0,322.0,31.0,12.0,325.0,62.0,380.0,75.0,798.0,278.0,682.0,183.0,323.0,348.0,2864.0,53.0,80.0,6.0,373.0,255.0,104.0,24.0,325.0
da35a9d939d9049be367b87b078633ec,11.0,12.0,14.0,2.0,1.0,1.0,5.0,30.0,16.0,0.0,0.0,25.0,2.0,5.0,2.0,31.0,29.0,29.0,23.0,17.0,9.0,85.0,13.0,4.0,1.0,27.0,13.0,2.0,0.0,5.0
da46912e112f9a24f30107aa2bdc202d,257.0,361.0,554.0,89.0,207.0,42.0,74.0,544.0,191.0,15.0,26.0,326.0,34.0,280.0,64.0,701.0,208.0,507.0,236.0,240.0,352.0,2002.0,76.0,85.0,7.0,216.0,152.0,90.0,25.0,231.0
dac62770e827c267c0c203da8e15de17,213.0,370.0,514.0,96.0,198.0,23.0,128.0,505.0,203.0,22.0,7.0,285.0,43.0,383.0,57.0,426.0,123.0,304.0,189.0,142.0,221.0,1680.0,44.0,34.0,16.0,368.0,117.0,55.0,16.0,272.0
dae3acaecfdf0a87fc17a7b6684a0932,131.0,165.0,246.0,67.0,107.0,39.0,38.0,239.0,78.0,19.0,23.0,128.0,11.0,157.0,33.0,298.0,99.0,204.0,61.0,96.0,140.0,900.0,51.0,29.0,12.0,121.0,47.0,57.0,4.0,141.0
db7f1b0130b2138e13b7bbca9cc63823,508.0,1266.0,1846.0,247.0,452.0,51.0,260.0,1717.0,554.0,92.0,4.0,747.0,77.0,987.0,217.0,1058.0,435.0,844.0,495.0,391.0,455.0,5135.0,57.0,103.0,15.0,1299.0,303.0,169.0,91.0,798.0
dba59aed04c6759a955a37f021e45bb7,24.0,44.0,94.0,28.0,28.0,10.0,26.0,91.0,38.0,3.0,9.0,84.0,14.0,63.0,14.0,168.0,33.0,112.0,56.0,51.0,91.0,369.0,22.0,22.0,5.0,44.0,26.0,24.0,4.0,49.0
dbd7fba7e17bf39251d01d88dd758c34,1251.0,1855.0,2659.0,323.0,751.0,112.0,321.0,2252.0,799.0,69.0,48.0,960.0,143.0,1193.0,268.0,1960.0,599.0,1468.0,612.0,719.0,899.0,7453.0,223.0,209.0,68.0,1211.0,491.0,288.0,61.0,930.0
dbf3d7a361ecc56c788406868597ddf3,21.0,26.0,42.0,8.0,19.0,1.0,13.0,67.0,25.0,2.0,0.0,45.0,2.0,50.0,6.0,68.0,35.0,62.0,37.0,36.0,24.0,245.0,10.0,11.0,0.0,16.0,18.0,5.0,0.0,47.0
dc20f5b91f427d65c9fdbab6d45c8bc2,149.0,247.0,375.0,58.0,141.0,31.0,58.0,359.0,128.0,8.0,17.0,134.0,30.0,211.0,38.0,270.0,117.0,227.0,76.0,96.0,134.0,1251.0,31.0,22.0,11.0,229.0,84.0,34.0,10.0,210.0
dc2547032e742daf6498d817d467baad,195.0,237.0,354.0,87.0,141.0,25.0,64.0,352.0,151.0,22.0,13.0,257.0,18.0,216.0,24.0,267.0,75.0,179.0,169.0,72.0,153.0,1082.0,28.0,36.0,10.0,105.0,92.0,32.0,10.0,193.0
dc3ab1ff6eba9aa3fa65d7f45253a906,10.0,21.0,27.0,7.0,2.0,6.0,5.0,12.0,1.0,0.0,0.0,10.0,3.0,5.0,1.0,18.0,8.0,13.0,3.0,11.0,6.0,67.0,1.0,0.0,1.0,16.0,3.0,0.0,0.0,7.0
dc9d8b2d0083cf18e8e1d16afc4e5395,10.0,45.0,117.0,28.0,77.0,7.0,38.0,271.0,84.0,8.0,3.0,122.0,15.0,128.0,32.0,225.0,133.0,268.0,92.0,105.0,97.0,842.0,46.0,41.0,5.0,108.0,63.0,21.0,1.0,129.0
dcbe08425f5edef5e5c1053f21e83640,459.0,1458.0,2283.0,280.0,533.0,96.0,417.0,2240.0,875.0,63.0,25.0,1074.0,130.0,1255.0,356.0,2036.0,820.0,1625.0,788.0,769.0,840.0,7551.0,153.0,180.0,110.0,1983.0,581.0,351.0,93.0,1068.0
dcd51defbc670224879ef3fd322f1928,4.0,5.0,11.0,4.0,7.0,0.0,5.0,12.0,5.0,1.0,0.0,10.0,1.0,11.0,3.0,18.0,9.0,18.0,6.0,6.0,6.0,52.0,3.0,0.0,0.0,7.0,4.0,6.0,0.0,5.0
dd54cb7204c52be838047fd0a29e38a6,430.0,925.0,1388.0,207.0,391.0,46.0,221.0,1348.0,460.0,57.0,19.0,631.0,75.0,805.0,219.0,1159.0,402.0,916.0,421.0,449.0,494.0,4287.0,88.0,105.0,30.0,909.0,345.0,193.0,49.0,575.0
ddb5453576c537bf4f97cff24102c170,92.0,180.0,280.0,81.0,82.0,44.0,61.0,247.0,91.0,9.0,26.0,200.0,17.0,142.0,24.0,303.0,86.0,215.0,119.0,115.0,153.0,904.0,24.0,36.0,11.0,183.0,68.0,31.0,10.0,130.0
df3d0655b13bf443f57c75da601f4319,22.0,50.0,65.0,16.0,22.0,6.0,12.0,55.0,16.0,4.0,3.0,43.0,5.0,35.0,8.0,61.0,21.0,36.0,27.0,19.0,25.0,199.0,2.0,6.0,2.0,50.0,19.0,15.0,5.0,32.0
df8469e9137180f138c72b3c581f07b0,5.0,26.0,35.0,8.0,10.0,4.0,9.0,18.0,8.0,2.0,2.0,20.0,4.0,27.0,2.0,28.0,19.0,21.0,11.0,14.0,12.0,122.0,3.0,2.0,1.0,38.0,4.0,2.0,0.0,21.0
e0576e496b3bc5bd1046315ddb72646a,157.0,301.0,454.0,76.0,181.0,32.0,143.0,458.0,176.0,18.0,16.0,235.0,56.0,299.0,54.0,478.0,189.0,402.0,157.0,186.0,224.0,1727.0,48.0,55.0,5.0,252.0,117.0,53.0,12.0,273.0
e068f5b5c8f3dc5afe97d2f457de734b,216.0,433.0,663.0,101.0,240.0,27.0,99.0,845.0,291.0,32.0,3.0,354.0,34.0,449.0,93.0,675.0,227.0,543.0,249.0,250.0,301.0,2454.0,157.0,67.0,44.0,423.0,234.0,108.0,34.0,389.0
e06e40c66b7d40f52f374cae382be445,39.0,46.0,50.0,15.0,1.0,4.0,2.0,18.0,20.0,3.0,1.0,24.0,0.0,2.0,4.0,58.0,4.0,51.0,8.0,27.0,27.0,117.0,12.0,3.0,7.0,35.0,1.0,1.0,0.0,2.0
e06ed3242757ec42e2bd665b76976ae1,51.0,68.0,101.0,22.0,32.0,14.0,24.0,120.0,34.0,3.0,5.0,68.0,4.0,58.0,9.0,164.0,47.0,115.0,46.0,54.0,83.0,412.0,16.0,9.0,5.0,47.0,40.0,26.0,11.0,64.0
e076953cd3fcf8927b8f21574c0890f3,382.0,776.0,1200.0,174.0,402.0,55.0,156.0,1308.0,426.0,41.0,11.0,563.0,56.0,740.0,136.0,974.0,379.0,794.0,386.0,387.0,402.0,4008.0,86.0,86.0,31.0,706.0,324.0,159.0,77.0,663.0
e14a1bf45925f6105455b81cde69b3f5,60.0,74.0,113.0,17.0,36.0,1.0,25.0,110.0,38.0,5.0,3.0,54.0,6.0,73.0,10.0,83.0,29.0,70.0,37.0,25.0,37.0,356.0,11.0,15.0,1.0,44.0,32.0,17.0,2.0,72.0
e1bd47371aea2bba06ea475d431788d2,11.0,14.0,26.0,3.0,6.0,1.0,7.0,27.0,11.0,0.0,1.0,31.0,3.0,48.0,1.0,314.0,25.0,180.0,28.0,170.0,55.0,303.0,1.0,22.0,1.0,15.0,11.0,85.0,0.0,44.0
e1cdac10d136e76e064e4860007d786d,2.0,2.0,4.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e1ce0e387fc146a7d255297679d99178,0.0,6.0,17.0,3.0,14.0,0.0,4.0,24.0,6.0,1.0,0.0,10.0,0.0,11.0,3.0,22.0,12.0,6.0,7.0,8.0,12.0,62.0,7.0,3.0,1.0,11.0,3.0,1.0,0.0,8.0
e23570d2dc6e6ac6adf320c91e0826df,210.0,426.0,621.0,79.0,109.0,32.0,132.0,463.0,186.0,17.0,17.0,263.0,46.0,313.0,52.0,462.0,182.0,380.0,183.0,206.0,173.0,1774.0,57.0,42.0,13.0,443.0,113.0,72.0,12.0,229.0
e258f7b95c5f107c962df5e312597199,298.0,454.0,595.0,98.0,181.0,52.0,147.0,514.0,258.0,21.0,22.0,256.0,41.0,281.0,46.0,484.0,170.0,412.0,158.0,159.0,223.0,1916.0,51.0,59.0,10.0,345.0,184.0,94.0,12.0,260.0
e2a4870012360da5fd48ad8962be3bd9,8.0,37.0,60.0,3.0,13.0,2.0,2.0,57.0,15.0,0.0,1.0,19.0,1.0,25.0,11.0,55.0,38.0,46.0,16.0,23.0,22.0,214.0,9.0,9.0,0.0,45.0,17.0,9.0,4.0,30.0
e2e91e96bbda5245213243ab7f70ddd8,124.0,181.0,250.0,41.0,88.0,13.0,24.0,259.0,104.0,8.0,4.0,129.0,5.0,156.0,28.0,192.0,68.0,164.0,88.0,65.0,94.0,816.0,28.0,22.0,9.0,132.0,62.0,22.0,14.0,127.0
e2eac729bb852b7dc6694226af859acc,44.0,57.0,101.0,34.0,50.0,13.0,29.0,133.0,33.0,2.0,3.0,79.0,9.0,92.0,24.0,174.0,49.0,117.0,45.0,57.0,68.0,425.0,49.0,15.0,4.0,41.0,34.0,45.0,5.0,66.0
e3be456ec1669b09dbee516fb60ee0d2,1385.0,2148.0,3015.0,335.0,798.0,86.0,448.0,2849.0,1135.0,99.0,18.0,1375.0,194.0,1407.0,259.0,2389.0,777.0,1919.0,1032.0,871.0,969.0,8905.0,226.0,186.0,31.0,1719.0,954.0,477.0,90.0,1060.0
e56fb972829c234345d58dfd8c805e0c,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e5ce554613d0de0977d80c36632ec129,61.0,87.0,108.0,32.0,49.0,10.0,33.0,116.0,33.0,8.0,8.0,75.0,15.0,97.0,20.0,117.0,37.0,81.0,42.0,34.0,59.0,390.0,14.0,14.0,4.0,56.0,19.0,24.0,0.0,70.0
e5d8e6ca83159cb03db2557d5d5b6192,23.0,41.0,50.0,9.0,22.0,5.0,8.0,47.0,13.0,1.0,3.0,21.0,4.0,16.0,6.0,33.0,12.0,33.0,12.0,18.0,11.0,150.0,5.0,0.0,0.0,28.0,10.0,3.0,1.0,19.0
e61578d65e84826473ff9d74fa56456f,6.0,25.0,43.0,4.0,10.0,4.0,13.0,40.0,12.0,0.0,1.0,17.0,5.0,23.0,2.0,37.0,18.0,29.0,13.0,13.0,15.0,125.0,4.0,5.0,3.0,30.0,16.0,9.0,14.0,14.0
e6c0dc6f10e6d3cb5ce71583f5ae8672,12.0,15.0,15.0,5.0,0.0,2.0,1.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,9.0,22.0,2.0,6.0,2.0,6.0,53.0,1.0,1.0,3.0,5.0,2.0,1.0,0.0,0.0
e6cdef6f475cce3023c5b715f8c9f110,204.0,418.0,613.0,154.0,204.0,90.0,186.0,595.0,187.0,20.0,63.0,346.0,65.0,448.0,75.0,493.0,314.0,458.0,192.0,238.0,189.0,2264.0,95.0,87.0,36.0,390.0,134.0,56.0,13.0,391.0
e6ed9de01fb655f94a17529d7d67cfeb,366.0,671.0,948.0,133.0,319.0,49.0,173.0,1007.0,338.0,33.0,9.0,395.0,65.0,471.0,139.0,844.0,287.0,630.0,260.0,346.0,341.0,3064.0,66.0,73.0,11.0,571.0,262.0,136.0,36.0,401.0
e71b50e8f2086da6a87b01708459eb08,126.0,245.0,387.0,55.0,123.0,19.0,89.0,403.0,125.0,10.0,8.0,198.0,25.0,244.0,54.0,287.0,126.0,247.0,141.0,110.0,130.0,1237.0,32.0,28.0,4.0,280.0,90.0,43.0,19.0,158.0
e763eda9206d93e0b0c407bfc2504757,123.0,256.0,373.0,52.0,84.0,23.0,81.0,336.0,97.0,10.0,4.0,212.0,22.0,233.0,38.0,258.0,116.0,228.0,160.0,113.0,106.0,1117.0,29.0,39.0,11.0,272.0,65.0,34.0,18.0,170.0
e781a52c4b2c384323c5c743472791d4,2016.0,3512.0,4972.0,569.0,1472.0,181.0,678.0,4412.0,1634.0,114.0,56.0,2056.0,264.0,2543.0,505.0,4390.0,2035.0,3597.0,1460.0,1667.0,1977.0,16609.0,454.0,461.0,214.0,3571.0,1111.0,662.0,146.0,2308.0
e881315175871ca9acafb84c422c5a91,588.0,944.0,1247.0,153.0,314.0,58.0,177.0,920.0,304.0,25.0,20.0,497.0,80.0,560.0,125.0,656.0,224.0,540.0,342.0,273.0,258.0,3056.0,52.0,51.0,15.0,641.0,189.0,113.0,20.0,358.0
e8b8f7f4f40ea6babfa9a2a967ff1866,230.0,317.0,422.0,61.0,163.0,25.0,87.0,371.0,138.0,7.0,12.0,197.0,30.0,237.0,33.0,432.0,169.0,305.0,136.0,148.0,181.0,1400.0,45.0,40.0,12.0,208.0,101.0,91.0,11.0,180.0
e917b31c39df134200b24d6af7ce9e3f,3.0,34.0,51.0,12.0,24.0,3.0,8.0,67.0,25.0,3.0,0.0,30.0,1.0,33.0,4.0,48.0,22.0,44.0,18.0,21.0,19.0,195.0,0.0,4.0,1.0,58.0,19.0,6.0,7.0,24.0
e93bade1b550d038ac1314e1670da80e,44.0,101.0,147.0,21.0,37.0,7.0,15.0,139.0,46.0,6.0,1.0,74.0,2.0,66.0,13.0,106.0,47.0,97.0,53.0,39.0,48.0,453.0,12.0,18.0,3.0,94.0,31.0,20.0,10.0,65.0
e9970fe8848e9505b52d414d81611de8,259.0,448.0,633.0,111.0,244.0,49.0,127.0,686.0,236.0,22.0,16.0,325.0,64.0,339.0,89.0,577.0,227.0,435.0,213.0,239.0,243.0,2122.0,50.0,38.0,18.0,366.0,165.0,85.0,15.0,242.0
ea1e26d056c1f7fa4b52a4feb9ba37c6,1.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
eabb21d511d8e71a3dc0a45023892191,11.0,42.0,60.0,7.0,7.0,2.0,10.0,39.0,16.0,4.0,0.0,46.0,6.0,18.0,4.0,34.0,11.0,34.0,39.0,21.0,4.0,149.0,2.0,8.0,3.0,58.0,5.0,7.0,1.0,18.0
eadb4d696eccf49f6e168e3610144d4c,84.0,188.0,248.0,31.0,64.0,15.0,26.0,243.0,91.0,5.0,1.0,101.0,12.0,132.0,25.0,258.0,82.0,188.0,69.0,75.0,140.0,845.0,33.0,32.0,17.0,169.0,69.0,28.0,16.0,124.0
eaeabcfe25866f0455d349bae2450d88,524.0,980.0,1549.0,255.0,645.0,101.0,262.0,1891.0,618.0,48.0,36.0,788.0,90.0,940.0,241.0,1444.0,672.0,1205.0,525.0,546.0,716.0,5756.0,197.0,140.0,37.0,994.0,405.0,162.0,42.0,828.0
eb5213ea8c90db41ae5ca58ed181c12f,28.0,52.0,85.0,15.0,32.0,3.0,13.0,134.0,33.0,5.0,0.0,45.0,3.0,53.0,14.0,118.0,91.0,122.0,30.0,61.0,38.0,461.0,18.0,17.0,6.0,66.0,33.0,16.0,0.0,54.0
ec1bfe7179305a47d5b1a646f2f3ce08,3.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,16.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0
ec3dc451b8a811f05ace158a0d76e32e,192.0,406.0,768.0,229.0,248.0,98.0,198.0,938.0,247.0,43.0,52.0,511.0,82.0,537.0,87.0,831.0,382.0,655.0,280.0,319.0,356.0,3046.0,79.0,85.0,39.0,403.0,206.0,121.0,50.0,467.0
ec8f396f6abe7aca58bfa8a43d6f5a7a,97.0,168.0,265.0,49.0,95.0,14.0,69.0,257.0,85.0,11.0,2.0,168.0,16.0,239.0,41.0,281.0,127.0,207.0,118.0,78.0,135.0,1020.0,78.0,18.0,14.0,144.0,72.0,59.0,6.0,192.0
ed0e9b057b9fb780c236df34f4bd9e0f,713.0,1233.0,1895.0,374.0,596.0,175.0,541.0,2030.0,677.0,64.0,121.0,1117.0,261.0,1184.0,320.0,1689.0,800.0,1323.0,739.0,694.0,709.0,6497.0,221.0,208.0,38.0,982.0,499.0,256.0,59.0,962.0
ed35b5f3f60f0650fdc74b397f2bf00b,125.0,367.0,598.0,101.0,154.0,49.0,50.0,598.0,225.0,15.0,3.0,276.0,18.0,312.0,64.0,459.0,251.0,450.0,173.0,217.0,159.0,2066.0,59.0,68.0,3.0,489.0,155.0,66.0,10.0,279.0
ed3a624866919c68e28343519850888c,313.0,606.0,901.0,271.0,314.0,163.0,278.0,809.0,271.0,36.0,109.0,645.0,98.0,642.0,100.0,891.0,357.0,659.0,373.0,331.0,432.0,3085.0,151.0,57.0,33.0,674.0,252.0,116.0,37.0,535.0
ed79a4aaeac454d635f29f7b771983f5,2.0,2.0,5.0,1.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,16.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
ed9073376c5004080ba59ac69f2a1cc3,83.0,109.0,188.0,36.0,99.0,13.0,51.0,243.0,67.0,8.0,0.0,114.0,15.0,133.0,32.0,270.0,71.0,180.0,77.0,73.0,147.0,742.0,23.0,26.0,6.0,84.0,57.0,44.0,11.0,107.0
ee3c3dd296d5870bb0559c70d4096402,399.0,524.0,847.0,109.0,434.0,34.0,78.0,1060.0,427.0,25.0,10.0,377.0,33.0,495.0,88.0,1335.0,423.0,875.0,267.0,389.0,741.0,3575.0,110.0,102.0,13.0,391.0,288.0,168.0,40.0,490.0
ee80ca05f30be964d06d81003f50ee76,51.0,207.0,394.0,109.0,131.0,49.0,120.0,610.0,176.0,18.0,16.0,343.0,19.0,352.0,68.0,438.0,255.0,426.0,232.0,196.0,164.0,1740.0,40.0,97.0,23.0,322.0,134.0,64.0,58.0,266.0
ee95407e6dd639461f43d96bda3ec214,13.0,28.0,45.0,12.0,14.0,2.0,7.0,59.0,18.0,5.0,0.0,49.0,0.0,26.0,5.0,49.0,14.0,35.0,37.0,16.0,24.0,148.0,0.0,8.0,2.0,38.0,11.0,8.0,6.0,19.0
eec803e34a1a4bfd66fc69db069053d5,167.0,319.0,511.0,130.0,239.0,77.0,155.0,580.0,203.0,21.0,53.0,337.0,60.0,348.0,50.0,645.0,260.0,490.0,199.0,273.0,264.0,2094.0,89.0,54.0,16.0,325.0,153.0,98.0,13.0,312.0
eefea8ebe307ecb6ff90e366c99b5191,46.0,80.0,148.0,20.0,51.0,4.0,41.0,147.0,39.0,4.0,0.0,78.0,12.0,90.0,18.0,137.0,43.0,100.0,57.0,64.0,54.0,485.0,8.0,22.0,4.0,67.0,23.0,17.0,11.0,83.0
ef14a3f8f8e71fb9cb6b728919885ca7,92.0,150.0,206.0,59.0,60.0,28.0,54.0,185.0,51.0,11.0,9.0,137.0,17.0,108.0,24.0,192.0,63.0,133.0,73.0,66.0,91.0,652.0,37.0,11.0,6.0,141.0,25.0,31.0,3.0,80.0
ef3cdac5925aa968584c541faea886e6,295.0,423.0,456.0,94.0,32.0,40.0,63.0,246.0,48.0,14.0,10.0,291.0,18.0,85.0,27.0,187.0,311.0,112.0,196.0,65.0,99.0,1267.0,49.0,31.0,25.0,233.0,54.0,19.0,9.0,47.0
effcd9794a9ec39620d60d4520066216,10.0,55.0,87.0,6.0,19.0,3.0,1.0,97.0,50.0,0.0,0.0,21.0,0.0,46.0,8.0,75.0,50.0,86.0,15.0,36.0,16.0,359.0,3.0,16.0,0.0,86.0,35.0,18.0,4.0,46.0
f026d7e79e08c5915fd7b15c018857d6,36.0,98.0,141.0,21.0,40.0,1.0,23.0,127.0,39.0,9.0,0.0,63.0,4.0,83.0,16.0,95.0,38.0,63.0,42.0,33.0,37.0,406.0,19.0,9.0,7.0,97.0,23.0,24.0,4.0,67.0
f10090d46e382e8f05a1e6aeb8cda9c3,249.0,408.0,684.0,209.0,279.0,115.0,353.0,702.0,240.0,28.0,76.0,584.0,101.0,618.0,94.0,593.0,312.0,511.0,370.0,264.0,241.0,2425.0,94.0,53.0,9.0,465.0,165.0,84.0,19.0,396.0
f16fd48e4970abdf9df5fe67a4005386,62.0,114.0,164.0,32.0,46.0,8.0,35.0,169.0,54.0,13.0,3.0,83.0,17.0,95.0,14.0,131.0,46.0,111.0,49.0,54.0,61.0,529.0,25.0,10.0,4.0,114.0,60.0,14.0,11.0,94.0
f1b9957ad9d63642c7b04fb8a30aaf9a,73.0,130.0,186.0,15.0,73.0,5.0,26.0,211.0,106.0,5.0,1.0,94.0,4.0,121.0,24.0,266.0,121.0,216.0,78.0,85.0,139.0,840.0,32.0,27.0,10.0,126.0,70.0,40.0,10.0,106.0
f23fbfc03de736258e2054c548da3084,137.0,190.0,297.0,68.0,102.0,18.0,47.0,255.0,93.0,6.0,5.0,230.0,20.0,197.0,44.0,241.0,100.0,163.0,162.0,68.0,133.0,972.0,34.0,12.0,8.0,159.0,40.0,33.0,5.0,178.0
f240c4711bb126e675c5243a218e8020,324.0,653.0,1029.0,172.0,330.0,95.0,170.0,1054.0,377.0,31.0,19.0,502.0,34.0,588.0,103.0,770.0,360.0,709.0,327.0,326.0,334.0,3481.0,74.0,99.0,105.0,670.0,289.0,95.0,46.0,556.0
f2de1407c8147de7052cf378db746e0a,121.0,187.0,288.0,32.0,101.0,12.0,30.0,308.0,114.0,9.0,3.0,134.0,11.0,164.0,22.0,357.0,126.0,233.0,101.0,131.0,156.0,1062.0,53.0,41.0,11.0,142.0,101.0,66.0,15.0,162.0
f32e710223cf508365554a6e29c96ad9,23.0,71.0,122.0,17.0,55.0,6.0,17.0,209.0,61.0,1.0,0.0,55.0,6.0,104.0,30.0,258.0,82.0,214.0,38.0,126.0,106.0,672.0,48.0,30.0,1.0,143.0,46.0,27.0,6.0,97.0
f3415e5425ed44581160dee354d3c278,208.0,240.0,350.0,143.0,239.0,67.0,156.0,377.0,171.0,27.0,55.0,347.0,52.0,201.0,43.0,442.0,129.0,235.0,201.0,137.0,214.0,1307.0,52.0,37.0,9.0,130.0,59.0,65.0,5.0,163.0
f358b75c71d85c91ec0452c6114e3b15,180.0,282.0,396.0,103.0,156.0,54.0,65.0,400.0,164.0,14.0,17.0,250.0,25.0,250.0,49.0,446.0,154.0,343.0,143.0,175.0,187.0,1491.0,78.0,60.0,9.0,218.0,125.0,74.0,27.0,235.0
f3737f450e99f912f9694f552eac03c2,58.0,118.0,174.0,25.0,73.0,6.0,45.0,236.0,65.0,6.0,1.0,128.0,21.0,174.0,31.0,245.0,106.0,177.0,103.0,92.0,115.0,770.0,36.0,32.0,19.0,125.0,67.0,36.0,10.0,149.0
f3a5f1bd06b9b1f14824c2e597193426,192.0,279.0,382.0,107.0,105.0,63.0,124.0,369.0,143.0,3.0,39.0,257.0,23.0,236.0,52.0,285.0,126.0,200.0,150.0,97.0,138.0,1173.0,59.0,28.0,5.0,228.0,107.0,47.0,10.0,201.0
f3a86bbb3ca55c26f97074307e44d5f3,388.0,595.0,909.0,161.0,309.0,27.0,174.0,975.0,403.0,61.0,13.0,647.0,50.0,611.0,125.0,856.0,214.0,552.0,485.0,298.0,410.0,2939.0,64.0,114.0,48.0,616.0,258.0,130.0,29.0,459.0
f40a5e217a84766ea98f93878f72cc1e,154.0,197.0,289.0,78.0,84.0,23.0,52.0,285.0,91.0,20.0,9.0,239.0,12.0,182.0,31.0,235.0,99.0,186.0,159.0,91.0,115.0,951.0,28.0,28.0,5.0,154.0,75.0,24.0,7.0,142.0
f46f0bf7034334b42591264c22b3d97f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f49956142aab2ad74decfd49a103c2f1,651.0,1049.0,1594.0,208.0,444.0,45.0,396.0,1482.0,501.0,60.0,12.0,626.0,133.0,873.0,197.0,1365.0,594.0,1128.0,411.0,606.0,522.0,5157.0,184.0,119.0,35.0,883.0,353.0,202.0,36.0,745.0
