,funct,article,verb,auxverb,social,family,friend,humans,affect,posemo,negemo,anx,anger,past,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,present,percept,see,hear,feel,bio,body,health,sexual,future,ingest,adverb,preps,conj,negate,pronoun,quant,number,swear,relativ,motion,space,time,ppron,work,achieve,leisure,home,money,relig,death,i,assent,nonfl,filler,we,you,shehe,they,ipron,sum
370a8295df2f8b9069e75422c37d2639,0.1856017997750281,0.01856017997750281,0.05399325084364454,0.02699662542182227,0.03824521934758155,0.0005624296962879641,0.0005624296962879641,0.001687289088863892,0.033183352080989874,0.01968503937007874,0.012935883014623173,0.0005624296962879641,0.005061867266591676,0.014623172103487065,0.003374578177727784,0.05511811023622047,0.01124859392575928,0.006749156355455568,0.003374578177727784,0.007311586051743532,0.003374578177727784,0.0011248593925759281,0.015185601799775027,0.010123734533183352,0.03712035995500562,0.019122609673790775,0.009561304836895388,0.00281214848143982,0.006749156355455568,0.016310461192350956,0.009561304836895388,0.003937007874015748,0.00281214848143982,0.0005624296962879641,0.0011248593925759281,0.024184476940382452,0.024184476940382452,0.024184476940382452,0.006186726659167604,0.06524184476940383,0.005061867266591676,0.0022497187851518562,0.001687289088863892,0.03768278965129359,0.0044994375703037125,0.014623172103487065,0.017435320584926885,0.045556805399325086,0.0005624296962879641,0.00281214848143982,0.0022497187851518562,0.001687289088863892,0.0005624296962879641,0.005061867266591676,0.0005624296962879641,0.025871766029246346,0.0044994375703037125,0.003937007874015748,0.0011248593925759281,0.005061867266591676,0.010123734533183352,0.0022497187851518562,0.0022497187851518562,0.01968503937007874,1.0
376cc1797a7cbb41a33c392044fc2794,0.18025534774330831,0.01483928771418972,0.04989360510695487,0.021838951730316945,0.03393437115018479,0.0013999328032254451,0.0016239220517415163,0.0033598387277410683,0.033822376525926755,0.02172695710605891,0.011871430171351775,0.0026878709821928546,0.003471833351999104,0.011591443610706686,0.0025198790458058015,0.0587971777354687,0.0069996640161272255,0.007111658640385261,0.010583491992384366,0.01304737372606115,0.009295553813416955,0.0019039086123866053,0.00918355918915892,0.011143465113674544,0.0352223093291522,0.010247508119610258,0.004703774218837496,0.00229588979728973,0.0027438682943218724,0.008343599507223654,0.0037518199126441933,0.0016239220517415163,0.0027998656064508903,0.0015679247396124987,0.0006719677455482136,0.02071900548773659,0.029846567364766492,0.024414828088251763,0.005207750027998656,0.06999664016127226,0.008287602195094635,0.001735916675999552,0.0026878709821928546,0.048661664240116476,0.009015567252771866,0.017527158696382574,0.020607010863478555,0.04832568036734237,0.0031358494792249974,0.0038078172247732107,0.0035838279762571397,0.001175943554709374,0.0013999328032254451,0.0019599059245156234,5.599731212901781e-05,0.03399036846231381,0.007951618322320528,0.0016799193638705342,0.0013439354910964273,0.002351887109418748,0.005879717773546869,0.0037518199126441933,0.002351887109418748,0.02167095979392989,1.0
37751492250c4f39388fbcd3ec0af78c,0.20437956204379562,0.0364963503649635,0.043795620437956206,0.0364963503649635,0.029197080291970802,0.0,0.0,0.0,0.058394160583941604,0.0364963503649635,0.021897810218978103,0.0,0.0,0.0,0.0072992700729927005,0.06569343065693431,0.0072992700729927005,0.0072992700729927005,0.021897810218978103,0.021897810218978103,0.0,0.0,0.0072992700729927005,0.021897810218978103,0.029197080291970802,0.0,0.0,0.0,0.0,0.014598540145985401,0.0072992700729927005,0.0,0.0,0.0072992700729927005,0.0072992700729927005,0.0364963503649635,0.021897810218978103,0.029197080291970802,0.0072992700729927005,0.043795620437956206,0.0,0.0,0.0,0.043795620437956206,0.0,0.014598540145985401,0.029197080291970802,0.014598540145985401,0.0,0.0072992700729927005,0.0,0.0,0.0,0.0,0.0,0.0,0.0072992700729927005,0.0072992700729927005,0.0,0.0,0.014598540145985401,0.0,0.0,0.029197080291970802,1.0
37d6319ea6dc2b057c2d3170f03a4c37,0.1905109489051095,0.024330900243309004,0.05620437956204379,0.0364963503649635,0.03868613138686131,0.0038929440389294406,0.0017031630170316302,0.00559610705596107,0.030413625304136254,0.021167883211678833,0.00900243309002433,0.00048661800486618007,0.0019464720194647203,0.008029197080291971,0.0024330900243309003,0.05279805352798053,0.007055961070559611,0.004866180048661801,0.006812652068126521,0.010218978102189781,0.00583941605839416,0.00048661800486618007,0.014841849148418492,0.008029197080291971,0.040145985401459854,0.0072992700729927005,0.0036496350364963502,0.0009732360097323601,0.0024330900243309003,0.014111922141119221,0.004622871046228711,0.006082725060827251,0.00145985401459854,0.00413625304136253,0.0019464720194647203,0.018734793187347932,0.0340632603406326,0.020437956204379562,0.004622871046228711,0.056447688564476885,0.008759124087591242,0.0009732360097323601,0.00048661800486618007,0.054987834549878344,0.00754257907542579,0.02408759124087591,0.021167883211678833,0.03844282238442823,0.0009732360097323601,0.0021897810218978104,0.00851581508515815,0.006082725060827251,0.00145985401459854,0.00072992700729927,0.0,0.027250608272506083,0.0034063260340632603,0.0,0.00072992700729927,0.0019464720194647203,0.00535279805352798,0.0019464720194647203,0.0019464720194647203,0.01800486618004866,1.0
382f35c2d56757b71b9831568db42fb7,0.20987654320987653,0.037037037037037035,0.06172839506172839,0.04938271604938271,0.024691358024691357,0.0,0.0,0.0,0.012345679012345678,0.012345679012345678,0.0,0.0,0.0,0.012345679012345678,0.0,0.05555555555555555,0.006172839506172839,0.0,0.006172839506172839,0.0,0.012345679012345678,0.0,0.024691358024691357,0.006172839506172839,0.043209876543209874,0.006172839506172839,0.0,0.0,0.0,0.006172839506172839,0.0,0.006172839506172839,0.0,0.0,0.0,0.012345679012345678,0.030864197530864196,0.018518518518518517,0.006172839506172839,0.043209876543209874,0.012345679012345678,0.0,0.0,0.07407407407407407,0.012345679012345678,0.018518518518518517,0.043209876543209874,0.024691358024691357,0.04938271604938271,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.018518518518518517,1.0
38a97fcd863468bd654d58e1d808c482,0.19626854708388425,0.024974291170853532,0.0493609519612164,0.027324812692816218,0.03217276333186426,0.0024974291170853534,0.00029381519024533566,0.004260320258557367,0.029822241809901572,0.01630674305861613,0.013221683561040106,0.0016159835463493463,0.0069046569707653885,0.012487145585426766,0.0023505215219626853,0.0502423975319524,0.005288673424416042,0.004554135448802703,0.0033788746878213602,0.00749228735125606,0.006317026590274717,0.0016159835463493463,0.013956221536653445,0.010136624063464082,0.030703687380637577,0.013368591156162773,0.0041134126634347,0.004554135448802703,0.0035257822829440283,0.01704128103422947,0.005582488614661378,0.005582488614661378,0.003672689878066696,0.0016159835463493463,0.0032319670926986926,0.02306449243425885,0.04128103422946967,0.017922726604965477,0.004260320258557367,0.05773468488320846,0.0069046569707653885,0.00205670633171735,0.0023505215219626853,0.05171147348317908,0.007198472161010724,0.022917584839136182,0.0205670633171735,0.03966505068312032,0.004554135448802703,0.0024974291170853534,0.007639194946378728,0.003085059497576025,0.001909798736594682,0.001909798736594682,0.0014690759512266784,0.026884089907448214,0.003085059497576025,0.0008814455707360071,0.0017628911414720142,0.0005876303804906713,0.007051564565888057,0.003085059497576025,0.00205670633171735,0.018069634200088145,1.0
396460c978e345324e25b116356b6020,0.1976630963972736,0.017526777020447908,0.04965920155793573,0.027263875365141188,0.033106134371957155,0.0,0.0014605647517039922,0.0009737098344693282,0.024342745861733205,0.017039922103213243,0.007302823758519961,0.0009737098344693282,0.0029211295034079843,0.010223953261927946,0.0009737098344693282,0.06718597857838364,0.011684518013631937,0.004381694255111977,0.010223953261927946,0.012658227848101266,0.0024342745861733205,0.0004868549172346641,0.0189873417721519,0.011197663096397274,0.02872444011684518,0.008763388510223954,0.0024342745861733205,0.0024342745861733205,0.0034079844206426485,0.009250243427458617,0.004868549172346641,0.0004868549172346641,0.0024342745861733205,0.005355404089581304,0.0019474196689386564,0.019961051606621226,0.0365141187925998,0.02531645569620253,0.0034079844206426485,0.06864654333008763,0.004381694255111977,0.0029211295034079843,0.0014605647517039922,0.0501460564751704,0.012171372930866602,0.021421616358325218,0.015092502434274586,0.05258033106134372,0.0029211295034079843,0.0024342745861733205,0.0034079844206426485,0.0004868549172346641,0.0014605647517039922,0.0,0.0009737098344693282,0.037487828627069134,0.0024342745861733205,0.0009737098344693282,0.0014605647517039922,0.0004868549172346641,0.008763388510223954,0.0029211295034079843,0.0029211295034079843,0.016066212268743916,1.0
3969e4477a184aeeb7479bde6b1a9a7b,0.20468094502097595,0.02031353499668801,0.04747184809008611,0.029807904614705234,0.038860675645837936,0.001103996467211305,0.0006623978803267829,0.00441598586884522,0.031795098255685585,0.017443144181938618,0.01346875689997792,0.002428792227864871,0.00463678516228748,0.005961580922941047,0.0030911901081916537,0.06403179509825568,0.009935968204901745,0.005078383749172003,0.0090527710311327,0.014793552660631487,0.007507175977036874,0.001987193640980349,0.01324795760653566,0.010819165378670788,0.03466548907043498,0.008390373150805918,0.003974387281960698,0.001103996467211305,0.00220799293442261,0.010377566791786266,0.0026495915213071318,0.003753587988518437,0.00220799293442261,0.002428792227864871,0.002428792227864871,0.015014351954073748,0.044159858688452194,0.024067122985206447,0.005078383749172003,0.06160300287039081,0.012806359019651136,0.0030911901081916537,0.00220799293442261,0.03709428129829984,0.005078383749172003,0.015897549127842792,0.014793552660631487,0.036873482004857586,0.00441598586884522,0.005740781629498786,0.002428792227864871,0.0008831971737690439,0.003311989401633915,0.002870390814749393,0.001987193640980349,0.01854714064914992,0.0008831971737690439,0.00044159858688452196,0.0008831971737690439,0.00044159858688452196,0.012364760432766615,0.0017663943475380878,0.003753587988518437,0.02472952086553323,1.0
397fcc0ac7160943334725fb38d499c6,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39b2af957c2488970cb89c161b6bf94e,0.20133518075324347,0.02151404458999874,0.0534324222194231,0.032245874795314274,0.02186673384557249,0.0003274971658899106,0.0003526892555737498,0.0018138304572364278,0.027560146114120165,0.017634462778687493,0.009522609900491245,0.0014863332913465173,0.0036024688247890163,0.00796070034009321,0.0017886383675525886,0.06303060838896586,0.009497417810807407,0.006801864214636604,0.007280513918629551,0.010202796321954906,0.004333039425620355,0.002292480161229374,0.015392366796825797,0.011160095729940799,0.03690641138682454,0.00869127094092455,0.0030734349414283913,0.0019397909056556241,0.002670361506486963,0.01110971155057312,0.004207078977201159,0.002670361506486963,0.0013855649326111601,0.003854389721627409,0.003300163748582945,0.022698072805139188,0.049905529663685604,0.020985010706638114,0.004559768232774908,0.04645421337699962,0.009447033631439727,0.002292480161229374,0.0013099886635596423,0.06025947852374355,0.008943191837762942,0.023479027585338205,0.026980728051391862,0.029096863584834362,0.009043960196498299,0.005517067640760801,0.006575135407482051,0.0032497795692152665,0.0019397909056556241,0.0009824914976697316,0.0006298022420959819,0.018365033379518832,0.0036276609144728555,0.0020657513540748205,0.0012596044841919638,0.001184028215140446,0.004584960322458748,0.003753621362892052,0.0012092203048242852,0.01735734979216526,1.0
39b83fcebd7a521c51f8ef623172bed0,0.19963069347558474,0.02605662700041034,0.047804677882642595,0.028826425933524826,0.026569552728764875,0.0006155108740254411,0.0005129257283545343,0.004000820681165368,0.03067295855560115,0.021748050882232254,0.008514567090685269,0.000718096019696348,0.002769798933114485,0.009027492819039803,0.002769798933114485,0.05129257283545342,0.004924086992203529,0.0031801395157981124,0.0051292572835453425,0.008411981945014363,0.005744768157570784,0.0010258514567090685,0.01692654903569963,0.010155929421419779,0.031801395157981124,0.012310217480508822,0.00553959786622897,0.0035904800984817398,0.002154288059089044,0.010155929421419779,0.004411161263848995,0.0019491177677472302,0.0025646286417726713,0.002667213787443578,0.001436192039392696,0.02051702913418137,0.04359868691013541,0.021132540008206812,0.0036930652441526466,0.04924086992203529,0.01138695116947066,0.004000820681165368,0.0011284366023799754,0.06421830118998768,0.008001641362330735,0.023902338941321297,0.03098071399261387,0.03467377923676652,0.005847353303241691,0.006155108740254411,0.011489536315141567,0.0012310217480508822,0.0022568732047599507,0.004513746409519901,0.0011284366023799754,0.021337710299548625,0.004411161263848995,0.000718096019696348,0.0009232663110381617,0.002872384078785392,0.008001641362330735,0.0009232663110381617,0.0015387771850636028,0.014567090685268774,1.0
3a22ecf7125d120b6ca783020d86cb40,0.18491542975491887,0.017880566102865033,0.0504314808422506,0.025992405937176388,0.054504659993096304,0.0055574732481877805,0.002450811183983431,0.006316879530548844,0.03027269589230238,0.02002071108042803,0.01011391094235416,0.0011045909561615463,0.004867103900586814,0.009734207801173627,0.0018294787711425613,0.050086296168450124,0.006800138073869521,0.004556437694166379,0.006800138073869521,0.00887124611667242,0.004452882292026234,0.0018294787711425613,0.014394200897480152,0.009354504659993096,0.034173282706247844,0.009803244735933725,0.004659993096306524,0.0022437003797031413,0.0022091819123230927,0.013703831549879185,0.004763548498446669,0.0030376251294442526,0.005005177770107007,0.002968588194684156,0.0020711080428028996,0.01505005177770107,0.036382464618570934,0.020262340352088366,0.004936140835346911,0.06630997583707283,0.007283396617190197,0.0021401449775629963,0.003382809803244736,0.04452882292026234,0.007939247497411116,0.018501898515705904,0.016810493614083533,0.050155333103210215,0.0028305143251639627,0.003417328270624784,0.003417328270624784,0.002968588194684156,0.001691404901622368,0.0016568864342423196,0.0005177770107007249,0.024473593372454264,0.003279254401104591,0.0011045909561615463,0.0013462202278218848,0.002450811183983431,0.015084570245081119,0.00576458405246807,0.0023817742492233344,0.016154642733862617,1.0
3a239367715ee1ff17be3dc5593d4c25,0.19941410336890564,0.02448210922787194,0.054404687173048756,0.03128269512450303,0.038397154216363256,0.0011508683825068005,0.00031387319522912746,0.004184975936388366,0.028667085164260305,0.022703494454906884,0.005858966310943712,0.0006277463904582549,0.0025109855618330196,0.011508683825068006,0.0009416195856873823,0.052835321196903116,0.00962544465369324,0.00606821510776313,0.006382088302992258,0.011194810629838878,0.00606821510776313,0.0017786147729650554,0.008056078677547604,0.009206947060054404,0.034735300272023435,0.015484410964636954,0.0052312199204854574,0.0053358443188951665,0.0032433563507009836,0.00847457627118644,0.0025109855618330196,0.0016739903745553464,0.001987863569784474,0.002824858757062147,0.002720234358652438,0.017576898932831136,0.044779242519355514,0.011927181418706842,0.003452605147520402,0.05994978028876334,0.01109018623142917,0.004080351537978657,0.0005231219920485457,0.04749947687800795,0.007742205482318477,0.01820464532328939,0.020087884494664157,0.03567691985771082,0.008893073864825277,0.007846829880728186,0.008265327474367022,0.0010462439840970914,0.002720234358652438,0.001464741577735928,0.00031387319522912746,0.016844528143963172,0.0025109855618330196,0.00031387319522912746,0.002197112366603892,0.001464741577735928,0.010776313036200042,0.004184975936388366,0.00240636116342331,0.02427286043105252,1.0
3a946142244dec06c80278c2a38a852c,0.19746835443037974,0.027848101265822784,0.053164556962025315,0.030379746835443037,0.027848101265822784,0.002531645569620253,0.0,0.005063291139240506,0.04050632911392405,0.03291139240506329,0.007594936708860759,0.0,0.0,0.012658227848101266,0.002531645569620253,0.0379746835443038,0.002531645569620253,0.002531645569620253,0.002531645569620253,0.010126582278481013,0.002531645569620253,0.0,0.012658227848101266,0.002531645569620253,0.027848101265822784,0.020253164556962026,0.012658227848101266,0.002531645569620253,0.010126582278481013,0.007594936708860759,0.002531645569620253,0.002531645569620253,0.002531645569620253,0.002531645569620253,0.0,0.017721518987341773,0.05569620253164557,0.005063291139240506,0.002531645569620253,0.043037974683544304,0.017721518987341773,0.0,0.0,0.07341772151898734,0.010126582278481013,0.03291139240506329,0.030379746835443037,0.02278481012658228,0.002531645569620253,0.007594936708860759,0.007594936708860759,0.002531645569620253,0.005063291139240506,0.0,0.0,0.012658227848101266,0.010126582278481013,0.0,0.005063291139240506,0.005063291139240506,0.005063291139240506,0.0,0.0,0.020253164556962026,1.0
3a988007bdc183c6b3fb12da0e43d107,0.18031496062992125,0.01327334083239595,0.06355455568053993,0.031946006749156354,0.020247469066366704,0.0017997750281214847,0.0001124859392575928,0.00281214848143982,0.0343082114735658,0.013610798650168728,0.02047244094488189,0.0005624296962879641,0.010236220472440945,0.00843644544431946,0.0010123734533183351,0.05174353205849269,0.004724409448818898,0.003487064116985377,0.006974128233970754,0.010573678290213724,0.005061867266591676,0.003487064116985377,0.013385826771653543,0.008998875140607425,0.049718785151856015,0.0040494938132733405,0.0017997750281214847,0.0006749156355455568,0.0015748031496062992,0.012485939257592801,0.0042744656917885265,0.00281214848143982,0.0025871766029246343,0.0014623172103487064,0.0031496062992125984,0.024634420697412823,0.042294713160854897,0.01777277840269966,0.010573678290213724,0.048818897637795275,0.007311586051743532,0.003037120359955006,0.007874015748031496,0.06569178852643419,0.011473565804274466,0.020584926884139484,0.03228346456692913,0.03250843644544432,0.009561304836895388,0.006074240719910012,0.004611923509561305,0.0019122609673790777,0.0019122609673790777,0.0002249718785151856,0.0003374578177727784,0.024859392575928008,0.003374578177727784,0.0007874015748031496,0.0017997750281214847,0.0013498312710911137,0.0031496062992125984,0.0014623172103487064,0.001687289088863892,0.016310461192350956,1.0
3a991c0ceaa292165b56dbe939eff3ce,0.1821272462360369,0.020883924235065566,0.0505099562894609,0.02525497814473045,0.0519669742593492,0.0024283632831471587,0.0024283632831471587,0.0048567265662943174,0.035454103933948516,0.022340942204953862,0.013113161728994658,0.001942690626517727,0.0048567265662943174,0.011656143759106362,0.0014570179698882952,0.0519669742593492,0.0048567265662943174,0.0024283632831471587,0.013113161728994658,0.015055852355512385,0.003885381253035454,0.0014570179698882952,0.012627489072365225,0.01651287032540068,0.033997085964060224,0.00825643516270034,0.004371053909664886,0.0009713453132588635,0.0024283632831471587,0.011170471102476931,0.001942690626517727,0.005342399222923749,0.0029140359397765905,0.0024283632831471587,0.0024283632831471587,0.011656143759106362,0.03011170471102477,0.022340942204953862,0.0029140359397765905,0.06313744536182612,0.007770762506070908,0.004371053909664886,0.00048567265662943174,0.04905293831957261,0.009227780475959204,0.01651287032540068,0.021855269548324428,0.04419621175327829,0.0024283632831471587,0.005828071879553181,0.005828071879553181,0.0024283632831471587,0.0014570179698882952,0.00048567265662943174,0.0014570179698882952,0.02476930548810102,0.003399708596406022,0.0,0.00048567265662943174,0.0029140359397765905,0.011656143759106362,0.003399708596406022,0.0014570179698882952,0.01894123360854784,1.0
3aac76fd5c5b0115f67dfcfe3850cf7c,0.16008537886872998,0.02934898612593383,0.04695837780149413,0.014941302027748132,0.042689434364994665,0.015474919957310566,0.0,0.003735325506937033,0.03468516542155817,0.020277481323372464,0.0144076840981857,0.0010672358591248667,0.005869797225186766,0.0080042689434365,0.004268943436499467,0.06029882604055496,0.010138740661686232,0.0032017075773745998,0.005869797225186766,0.007470651013874066,0.005869797225186766,0.004268943436499467,0.019743863393810034,0.005869797225186766,0.0336179295624333,0.011205976520811099,0.0016008537886872999,0.0064034151547491995,0.0021344717182497333,0.01814300960512273,0.003735325506937033,0.003735325506937033,0.0080042689434365,0.0021344717182497333,0.0026680896478121665,0.013340448239060833,0.030416221985058698,0.014941302027748132,0.003735325506937033,0.054429028815368194,0.003735325506937033,0.0010672358591248667,0.0021344717182497333,0.05816435432230523,0.012273212379935965,0.0240128068303095,0.0192102454642476,0.04535752401280683,0.0048025613660619,0.005869797225186766,0.010672358591248666,0.0016008537886872999,0.006937033084311633,0.0032017075773745998,0.0026680896478121665,0.03255069370330843,0.0048025613660619,0.0021344717182497333,0.0021344717182497333,0.0010672358591248667,0.011739594450373533,0.0,0.0,0.009071504802561366,1.0
3ab0bae1cbfdb0c3493e3993461e16d8,0.2004369197160022,0.019388312397596943,0.04669579464773348,0.025532495903877662,0.022801747678864007,0.0009557618787547789,0.00027307482250136535,0.0012288367012561442,0.030584380120152924,0.021982523211359913,0.008465319497542327,0.0006826870562534135,0.0020480611687602405,0.014609503003823047,0.0028672856362643366,0.059803386127799014,0.008738394320043691,0.004915346805024577,0.00559803386127799,0.012424904423812125,0.005051884216275259,0.0009557618787547789,0.015974877116329875,0.011742217367558712,0.027307482250136537,0.0070999453850355,0.0032768978700163844,0.00027307482250136535,0.002594210813762971,0.009830693610049153,0.002730748225013654,0.0032768978700163844,0.0012288367012561442,0.001774986346258875,0.002594210813762971,0.022528672856362644,0.043965046422719825,0.02539595849262698,0.004505734571272528,0.05748225013653741,0.007646095030038231,0.003003823047515019,0.0009557618787547789,0.057755324959038776,0.006417258328782086,0.02143637356635718,0.02853631895139268,0.03618241398143091,0.012424904423812125,0.007646095030038231,0.006553795740032769,0.0019115237575095577,0.002184598580010923,0.0009557618787547789,0.0008192244675040961,0.025669033315128344,0.005324959038776625,0.0028672856362643366,0.00027307482250136535,0.0012288367012561442,0.006417258328782086,0.0016384489350081922,0.0012288367012561442,0.0212998361551065,1.0
3ac410440e387e2d7b3e4a504fd512ce,0.19612429001002338,0.02372201804209823,0.049448713665218844,0.032408954226528564,0.0417641162712997,0.001670564650851988,0.0006682258603407952,0.004343468092215168,0.03040427664550618,0.017373872368860673,0.012028065486134313,0.0023387905111927833,0.004677581022385567,0.010691613765452723,0.0023387905111927833,0.04543935850317407,0.004677581022385567,0.0053458068827263614,0.0053458068827263614,0.0036752422318743734,0.00835282325425994,0.001670564650851988,0.0136986301369863,0.0053458068827263614,0.031072502505846977,0.015369194787838289,0.005011693952555964,0.004677581022385567,0.004677581022385567,0.016037420648179083,0.007684597393919144,0.0053458068827263614,0.0023387905111927833,0.0023387905111927833,0.0013364517206815904,0.018376211159371866,0.03875709989976612,0.01937854994988306,0.003341129301703976,0.06080855329101236,0.008018710324089542,0.0023387905111927833,0.0020046775810223854,0.049448713665218844,0.007684597393919144,0.02104911460073505,0.01971266288005346,0.04577347143334447,0.003341129301703976,0.003007016371533578,0.0070163715335783495,0.0006682258603407952,0.0006682258603407952,0.004009355162044771,0.0003341129301703976,0.023387905111927832,0.001670564650851988,0.0013364517206815904,0.0010023387905111927,0.005679919812896759,0.010691613765452723,0.0026729034413631807,0.003341129301703976,0.015035081857667892,1.0
3ac58ad39d81acfe169aadc4815effe6,0.19695869049348635,0.019105041406363505,0.05399777228921497,0.029977238607196473,0.035449658579107944,0.0008232844205530534,0.0007022131822364279,0.003414208920528839,0.027313671364230713,0.016029831953121215,0.01096905419148627,0.0010412126495229794,0.0039227081214586665,0.008813986149450337,0.002905709719599012,0.061601046055499056,0.00987941304663664,0.005884062182188,0.007506416775630781,0.010387912247566468,0.006368347135454502,0.0018887113177393578,0.013705264177442007,0.011162768172792872,0.03731415564918398,0.009298271102716839,0.003438423168192164,0.002881495471935687,0.0022277107850259092,0.010436340742893119,0.0032931376822122136,0.003172066443895588,0.002905709719599012,0.003414208920528839,0.00123492663082958,0.019613540607293332,0.03944500944355659,0.01937139813066008,0.005060777761634946,0.062327473485398806,0.008910843140103637,0.002179282289699259,0.0017676400794227323,0.048210567097680276,0.006973703327037629,0.01956511211196668,0.020339968037193085,0.04193907695287907,0.0045522785607051185,0.004867063780328345,0.004043779359775292,0.0012591408784929053,0.0013802121168095308,0.0017918543270860575,0.0006537846869097777,0.023076178023148822,0.0020097825560559833,0.0006295704392464527,0.0013559978691462056,0.002736209985955736,0.012591408784929052,0.001694997336432757,0.0018402828224127075,0.020388396532519736,1.0
3ae74eda26e38574cc1f162bee63f5f9,0.1987878787878788,0.02202020202020202,0.052121212121212124,0.026262626262626262,0.03393939393939394,0.0018181818181818182,0.0014141414141414141,0.0032323232323232323,0.025656565656565655,0.01575757575757576,0.009898989898989899,0.00040404040404040404,0.005050505050505051,0.008686868686868687,0.0018181818181818182,0.058383838383838385,0.008282828282828282,0.006060606060606061,0.00787878787878788,0.008484848484848486,0.005454545454545455,0.0026262626262626263,0.01494949494949495,0.009696969696969697,0.03676767676767677,0.007474747474747475,0.0032323232323232323,0.0018181818181818182,0.0022222222222222222,0.009696969696969697,0.0026262626262626263,0.004646464646464647,0.0018181818181818182,0.0032323232323232323,0.00202020202020202,0.016767676767676768,0.04888888888888889,0.020404040404040404,0.005050505050505051,0.05454545454545454,0.010707070707070707,0.0028282828282828283,0.0024242424242424242,0.06080808080808081,0.008686868686868687,0.023232323232323233,0.026262626262626262,0.034545454545454546,0.0052525252525252525,0.00404040404040404,0.006868686868686869,0.0032323232323232323,0.0024242424242424242,0.0014141414141414141,0.0012121212121212121,0.019595959595959597,0.0008080808080808081,0.00020202020202020202,0.0006060606060606061,0.00202020202020202,0.008686868686868687,0.0026262626262626263,0.0016161616161616162,0.02,1.0
3bde607fa84e1765d3b07bf18d748bce,0.20135777325186693,0.016157501697216563,0.05211586331749265,0.029599456890699254,0.03294863091197103,0.001923512106811496,0.0014482914686580674,0.002602398732744965,0.025684544014482915,0.01717583163611677,0.008327675944783888,0.0014482914686580674,0.0022176963113826656,0.011676849966055669,0.001629327902240326,0.06302330844082371,0.008237157727992758,0.005431093007467753,0.007807196198234894,0.012808327675944784,0.004639058610545373,0.0024213622991627066,0.014596062457569586,0.014324507807196199,0.032360262502828696,0.009889115184430867,0.003190767141887305,0.003530210454854039,0.002602398732744965,0.007739307535641548,0.0023534736365693597,0.0025571396243494002,0.0013577732518669382,0.0035980991174473865,0.002014030323602625,0.021181262729124236,0.03969223806291016,0.02514143471373614,0.0038243946594252094,0.06456211812627291,0.010568001810364335,0.002308214528173795,0.000520479746548993,0.04496492419099344,0.007558271102059289,0.0164969450101833,0.01984611903145508,0.041774157049106135,0.0047295768273365015,0.005657388549445576,0.006064720525005657,0.0018556234442181488,0.0019914007694048427,0.000746775288526816,0.0004978501923512107,0.02552613713509844,0.0019687712152070603,0.0004978501923512107,0.0021950667571848837,0.001946141661009278,0.009775967413441956,0.0016519574564381081,0.0028739533831183524,0.02278796107716678,1.0
3c71c9bfcbdabf80dec5765e2677a4c3,0.19634239268478537,0.018034036068072135,0.04953009906019812,0.023114046228092457,0.02235204470408941,0.000762001524003048,0.001524003048006096,0.003048006096012192,0.03505207010414021,0.024130048260096522,0.010668021336042673,0.000762001524003048,0.004318008636017272,0.017526035052070104,0.00254000508001016,0.05918211836423673,0.008636017272034544,0.00508001016002032,0.004572009144018288,0.006604013208026416,0.005842011684023368,0.000762001524003048,0.01524003048006096,0.012954025908051815,0.026162052324104648,0.007874015748031496,0.00254000508001016,0.000762001524003048,0.00254000508001016,0.009652019304038608,0.003048006096012192,0.001778003556007112,0.002032004064008128,0.00254000508001016,0.0027940055880111762,0.024130048260096522,0.03835407670815342,0.023876047752095505,0.003048006096012192,0.06273812547625095,0.006858013716027432,0.004318008636017272,0.000508001016002032,0.05664211328422657,0.007112014224028448,0.017272034544069087,0.031750063500127,0.04495808991617983,0.001778003556007112,0.0063500127000254,0.004572009144018288,0.001016002032004064,0.001778003556007112,0.000508001016002032,0.000254000508001016,0.03505207010414021,0.004826009652019304,0.001016002032004064,0.003302006604013208,0.002286004572009144,0.005334010668021336,0.001524003048006096,0.000762001524003048,0.01778003556007112,1.0
